date,temp_c,depth,
10/23/1990,6.31,47,
10/23/1990,6.15,48,
10/23/1990,15.79,0,
10/23/1990,15.76,5,
10/23/1990,15.68,10,
10/23/1990,15.67,15,
10/23/1990,15.65,20,
10/23/1990,14.99,25,
10/23/1990,12.15,26,
10/23/1990,10.85,27,
10/23/1990,10.27,28,
10/23/1990,10.05,29,
10/23/1990,9.81,30,
10/23/1990,8.92,35,
10/23/1990,7.23,40,
10/23/1990,6.88,45,
10/23/1990,6.37,50,
10/23/1990,6.13,55,
10/23/1990,5.96,60,
10/23/1990,5.82,65,
10/23/1990,5.74,70,
10/23/1990,5.69,75,
10/23/1990,5.62,80,
10/23/1990,5.57,85,
10/23/1990,5.53,90,
10/23/1990,5.51,95,
10/23/1990,5.5,100,
10/23/1990,5.49,102,
11/13/1990,12.87,0,
11/13/1990,12.89,5,
11/13/1990,12.79,10,
11/13/1990,12.74,15,
11/13/1990,12.62,20,
11/13/1990,12.46,22,
11/13/1990,12.24,23,
11/13/1990,11.51,24,
11/13/1990,9.16,26,
11/13/1990,8.61,28,
11/13/1990,8.02,30,
11/13/1990,7.22,35,
11/13/1990,6.82,40,
11/13/1990,6.49,45,
11/13/1990,5.77,60,
12/18/1990,8.76,1,
12/18/1990,8.75,5,
12/18/1990,8.68,10,
12/18/1990,8.66,15,
12/18/1990,8.64,20,
12/18/1990,8.63,22,
12/18/1990,8.63,24,
12/18/1990,8.62,26,
12/18/1990,8.62,28,
12/18/1990,8.62,30,
12/18/1990,8.62,32,
12/18/1990,8.61,34,
12/18/1990,8.6,36,
12/18/1990,8.59,38,
12/18/1990,8.6,40,
12/18/1990,8.58,45,
12/18/1990,8.57,50,
12/18/1990,8.49,55,
12/18/1990,7.48,60,
12/18/1990,6.25,65,
12/18/1990,5.96,70,
12/18/1990,5.78,75,
12/18/1990,5.64,80,
12/18/1990,5.53,85,
12/18/1990,5.52,90,
12/18/1990,5.51,95,
12/18/1990,5.51,100,
12/18/1990,5.49,102,
1/16/1991,5.74,1,
1/16/1991,5.75,5,
1/16/1991,5.7,10,
1/16/1991,5.69,15,
1/16/1991,5.66,20,
1/16/1991,5.63,25,
1/16/1991,5.59,30,
1/16/1991,5.58,35,
1/16/1991,5.57,40,
1/16/1991,5.55,45,
1/16/1991,5.55,50,
1/16/1991,5.55,51,
1/17/1991,5.69,0,
1/17/1991,5.69,5,
1/17/1991,5.69,10,
1/17/1991,5.68,15,
1/17/1991,5.67,20,
1/17/1991,5.65,25,
1/17/1991,5.65,30,
1/17/1991,5.65,40,
1/17/1991,5.63,50,
1/17/1991,5.63,60,
1/17/1991,5.63,70,
1/17/1991,5.62,80,
1/17/1991,5.54,90,
1/17/1991,5.47,100,
1/17/1991,5.47,102,
2/12/1991,5.63,0,
2/12/1991,5.76,0,
2/12/1991,5.67,3,
2/12/1991,5.66,5,
2/12/1991,5.42,5,
2/12/1991,5.47,10,
2/12/1991,5.16,10,
2/12/1991,5.22,15,
2/12/1991,5.06,20,
2/12/1991,5.15,20,
2/12/1991,5.11,25,
2/12/1991,5.01,30,
2/12/1991,5.01,40,
2/12/1991,5.06,50,
2/12/1991,6.19,0,
2/12/1991,6.22,3,
2/12/1991,6.2,5,
2/12/1991,5.95,10,
2/12/1991,5.59,15,
2/12/1991,5.59,20,
2/12/1991,5.52,30,
2/12/1991,5.45,40,
2/12/1991,5.42,45,
2/12/1991,5.39,50,
2/12/1991,5.36,60,
2/12/1991,5.33,70,
2/12/1991,5.31,75,
2/12/1991,5.29,80,
2/12/1991,5.28,90,
2/12/1991,5.25,95,
2/12/1991,5.21,100,
2/12/1991,5.17,102,
3/7/1991,7.42,0,
3/7/1991,6.83,3,
3/7/1991,6.17,5,
3/7/1991,6.04,10,
3/7/1991,5.97,15,
3/7/1991,5.94,20,
3/7/1991,5.93,25,
3/7/1991,5.92,30,
3/7/1991,5.86,35,
3/7/1991,5.92,0,
3/7/1991,5.88,3,
3/7/1991,5.77,5,
3/7/1991,5.74,10,
3/7/1991,5.7,15,
3/7/1991,5.68,20,
3/7/1991,5.67,25,
3/7/1991,5.65,30,
3/7/1991,5.63,35,
3/7/1991,5.59,40,
3/7/1991,5.55,45,
3/7/1991,5.52,50,
3/7/1991,5.5,55,
3/7/1991,5.48,60,
3/7/1991,5.47,65,
3/7/1991,5.45,70,
3/7/1991,5.45,75,
3/7/1991,5.41,80,
3/7/1991,5.35,85,
3/7/1991,5.3,90,
3/7/1991,5.26,95,
3/7/1991,5.22,100,
3/7/1991,5.21,101,
3/7/1991,5.21,102,
5/7/1991,11.32,0,
5/7/1991,10.53,5,
5/7/1991,9.94,10,
5/7/1991,8.8,15,
5/7/1991,8.46,20,
5/7/1991,8.29,25,
5/7/1991,8.03,30,
5/7/1991,6.88,35,
5/7/1991,6.29,40,
5/7/1991,5.73,45,
5/7/1991,5.72,48,
5/7/1991,9.83,0,
5/7/1991,9.24,5,
5/7/1991,9.14,10,
5/7/1991,8.95,15,
5/7/1991,8.76,20,
5/7/1991,7.39,25,
5/7/1991,8.11,30,
5/7/1991,7.72,35,
5/7/1991,7.25,40,
5/7/1991,6.92,45,
5/7/1991,6.69,50,
5/7/1991,6.35,55,
5/7/1991,6.09,60,
5/7/1991,5.96,65,
5/7/1991,5.88,70,
5/7/1991,5.78,75,
5/7/1991,5.7,80,
5/7/1991,5.65,85,
5/7/1991,5.62,90,
5/7/1991,5.58,95,
5/7/1991,5.56,100,
5/7/1991,5.55,102,
5/21/1991,14.38,0,
5/21/1991,9.97,5,
5/21/1991,8.52,15,
5/21/1991,7.14,25,
5/21/1991,6.53,39,
5/21/1991,12.83,0,
5/21/1991,10,5,
5/21/1991,9.88,15,
5/21/1991,6.88,30,
5/21/1991,6.23,45,
5/21/1991,5.73,60,
5/21/1991,5.66,67,
5/21/1991,11.83,0,
5/21/1991,9.84,5,
5/21/1991,9.75,15,
5/21/1991,9.34,30,
5/21/1991,6.7,45,
5/21/1991,5.77,70,
5/21/1991,5.73,83,
5/21/1991,10.09,0,
5/21/1991,9.42,5,
5/21/1991,9.24,15,
5/21/1991,7.1,30,
5/21/1991,6.35,45,
5/21/1991,5.77,70,
5/21/1991,5.71,85,
5/21/1991,10.79,0,
5/21/1991,9.81,5,
5/21/1991,9.19,15,
5/21/1991,7.78,30,
5/21/1991,6.8,45,
5/21/1991,5.94,60,
5/21/1991,5.75,70,
5/21/1991,5.64,77,
5/21/1991,10.23,0,
5/21/1991,9.28,5,
5/21/1991,8.43,15,
5/21/1991,7.6,30,
5/21/1991,7.47,33,
5/22/1991,11.33,0,
5/22/1991,10.56,5,
5/22/1991,9.86,15,
5/22/1991,8.66,20,
5/22/1991,11.73,0,
5/22/1991,10.42,5,
5/22/1991,9.44,15,
5/22/1991,6.75,30,
5/22/1991,6.21,45,
5/22/1991,11.72,0,
5/22/1991,10.19,5,
5/22/1991,10.06,15,
5/22/1991,8.63,30,
5/22/1991,5.96,45,
5/22/1991,5.85,55,
5/22/1991,11.54,0,
5/22/1991,9.91,5,
5/22/1991,9.6,15,
5/22/1991,6.97,30,
5/22/1991,6.67,35,
5/22/1991,11.76,0,
5/22/1991,10.73,5,
5/22/1991,10.26,15,
5/22/1991,8.46,30,
5/22/1991,6.22,37,
5/22/1991,12.15,0,
5/22/1991,10.26,5,
5/22/1991,10.2,15,
5/22/1991,9.15,30,
5/22/1991,6,45,
5/22/1991,5.65,60,
5/22/1991,5.63,67,
5/22/1991,12.42,0,
5/22/1991,10.97,5,
5/22/1991,9.52,15,
5/22/1991,7.25,30,
5/22/1991,6.1,42,
5/22/1991,12.42,0,
5/22/1991,10.37,5,
5/22/1991,9.37,15,
5/22/1991,7.92,30,
5/22/1991,6.25,45,
5/22/1991,5.77,60,
5/22/1991,5.7,75,
5/23/1991,13.24,0,
5/23/1991,10.66,5,
5/23/1991,9.47,15,
5/23/1991,8.32,30,
5/23/1991,7.03,45,
5/23/1991,5.76,70,
5/23/1991,5.62,81,
5/23/1991,12.65,0,
5/23/1991,10.42,5,
5/23/1991,9.62,15,
5/23/1991,8.6,30,
5/23/1991,6.68,45,
5/23/1991,5.72,70,
5/23/1991,5.59,85,
5/23/1991,12.47,0,
5/23/1991,10.15,5,
5/23/1991,9.71,15,
5/23/1991,9.06,30,
5/23/1991,6.34,45,
5/23/1991,5.74,70,
5/23/1991,5.58,88,
5/23/1991,12.14,0,
5/23/1991,10.23,5,
5/23/1991,9.86,15,
5/23/1991,9.08,30,
5/23/1991,7.38,45,
5/23/1991,6.02,70,
5/23/1991,5.63,98,
5/23/1991,13.31,0,
5/23/1991,10.97,5,
5/23/1991,9.93,15,
5/23/1991,9.35,30,
5/23/1991,7.65,45,
5/23/1991,6.35,60,
5/23/1991,5.96,70,
5/23/1991,5.69,90,
6/12/1991,18.02,0,
6/12/1991,17.57,5,
6/12/1991,16.58,10,
6/12/1991,13.5,12,
6/12/1991,12.43,14,
6/12/1991,11.55,16,
6/12/1991,11.11,18,
6/12/1991,10.62,20,
6/12/1991,9.79,22,
6/12/1991,9.43,24,
6/12/1991,9.1,26,
6/12/1991,8.68,28,
6/12/1991,8.55,30,
6/12/1991,8.2,35,
6/12/1991,7.7,40,
6/12/1991,6.88,45,
6/12/1991,16.99,0,
6/12/1991,16.02,5,
6/12/1991,15.59,6,
6/12/1991,13.58,8,
6/12/1991,12.31,10,
6/12/1991,11.98,12,
6/12/1991,11.67,14,
6/12/1991,11.32,16,
6/12/1991,10.88,18,
6/12/1991,10.28,20,
6/12/1991,8.92,25,
6/12/1991,8.04,30,
6/12/1991,7.64,35,
6/12/1991,6.97,40,
6/12/1991,6.75,45,
6/12/1991,6.35,50,
6/12/1991,6.25,55,
6/12/1991,6,60,
6/12/1991,5.87,65,
6/12/1991,5.72,70,
6/12/1991,5.65,75,
6/12/1991,5.63,80,
6/12/1991,5.62,85,
6/12/1991,5.61,90,
6/12/1991,5.59,95,
6/12/1991,5.58,100,
6/12/1991,5.56,102,
7/2/1991,19.67,0,
7/2/1991,18.75,2,
7/2/1991,17.58,4,
7/2/1991,17.22,6,
7/2/1991,16.85,8,
7/2/1991,16.76,10,
7/2/1991,15.08,15,
7/2/1991,12.68,20,
7/2/1991,9.41,25,
7/2/1991,8.77,30,
7/2/1991,8.03,35,
7/2/1991,7.52,40,
7/2/1991,7,45,
7/2/1991,6.7,50,
7/2/1991,19.87,0,
7/2/1991,17.61,2,
7/2/1991,16.56,4,
7/2/1991,15.99,6,
7/2/1991,15.9,8,
7/2/1991,15.8,10,
7/2/1991,14.85,15,
7/2/1991,14.45,16,
7/2/1991,13.43,18,
7/2/1991,12.05,19,
7/2/1991,11.69,20,
7/2/1991,11.3,22,
7/2/1991,10.62,24,
7/2/1991,10.13,26,
7/2/1991,9.66,28,
7/2/1991,9.36,30,
7/2/1991,8.37,35,
7/2/1991,7.97,40,
7/2/1991,7.32,45,
7/2/1991,7.08,45,
7/2/1991,6.65,50,
7/2/1991,6.37,55,
7/2/1991,6.13,60,
7/2/1991,6.07,65,
7/2/1991,5.88,70,
7/2/1991,5.75,75,
7/2/1991,5.74,80,
7/2/1991,5.66,85,
7/2/1991,5.63,90,
7/2/1991,5.63,95,
7/2/1991,5.61,100,
7/2/1991,5.61,102,
7/18/1991,21.87,0,
7/18/1991,21.81,5,
7/18/1991,21.6,10,
7/18/1991,13.75,15,
7/18/1991,21.75,0,
7/18/1991,21.6,5,
7/18/1991,21.4,10,
7/18/1991,17.34,15,
7/18/1991,10.49,20,
7/18/1991,9.5,25,
7/18/1991,8.68,30,
7/18/1991,8.16,35,
7/18/1991,7.92,40,
7/18/1991,7.41,45,
7/18/1991,6.86,49,
7/18/1991,21.41,0,
7/18/1991,21.28,5,
7/18/1991,21.07,10,
7/18/1991,20.63,12,
7/18/1991,14.91,15,
7/18/1991,12.98,20,
7/18/1991,10.14,25,
7/18/1991,8.66,30,
7/18/1991,7.96,40,
7/18/1991,6.91,50,
7/18/1991,6.47,54,
7/18/1991,21.67,0,
7/18/1991,21.48,5,
7/18/1991,21.17,10,
7/18/1991,16.85,15,
7/18/1991,12.3,20,
7/18/1991,11.12,25,
7/18/1991,9.21,30,
7/18/1991,8.05,40,
7/18/1991,7.13,50,
7/18/1991,6.59,60,
7/18/1991,6.31,67,
7/18/1991,22.1,0,
7/18/1991,21.66,5,
7/18/1991,20.8,10,
7/18/1991,15.08,15,
7/18/1991,11.74,20,
7/18/1991,9.74,25,
7/18/1991,9.41,30,
7/18/1991,8.17,40,
7/18/1991,6.91,50,
7/18/1991,6.37,60,
7/18/1991,6.05,70,
7/18/1991,5.87,80,
7/18/1991,5.8,85,
7/18/1991,22.49,0,
7/18/1991,21.38,5,
7/18/1991,18.45,10,
7/18/1991,16.98,11,
7/18/1991,16.75,12,
7/18/1991,16.67,13,
7/18/1991,16.61,14,
7/18/1991,16.26,15,
7/18/1991,14.94,16,
7/18/1991,14.29,17,
7/18/1991,13.18,18,
7/18/1991,12.97,19,
7/18/1991,12.09,20,
7/18/1991,10.36,25,
7/18/1991,9.63,30,
7/18/1991,8.04,35,
7/18/1991,7.69,40,
7/18/1991,7.01,50,
7/18/1991,6.41,60,
7/18/1991,6.18,70,
7/18/1991,5.92,80,
7/18/1991,5.8,90,
7/18/1991,5.76,100,
7/18/1991,21.94,0,
7/18/1991,20.85,5,
7/18/1991,19.46,10,
7/18/1991,15.71,15,
7/18/1991,11.68,20,
7/18/1991,9.69,25,
7/18/1991,9.16,30,
7/18/1991,8.23,40,
7/18/1991,7.34,50,
7/18/1991,6.5,60,
7/18/1991,6.09,70,
7/18/1991,5.91,80,
7/18/1991,5.85,90,
7/18/1991,5.85,95,
7/18/1991,21.36,0,
7/18/1991,20.41,5,
7/18/1991,18.24,10,
7/18/1991,13.27,15,
7/18/1991,11.16,20,
7/18/1991,10.37,25,
7/18/1991,9.02,30,
7/18/1991,7.91,40,
8/1/1991,23.28,0,
8/1/1991,22.83,5,
8/1/1991,22.3,10,
8/1/1991,21.97,15,
8/1/1991,18.56,20,
8/1/1991,15.13,20,
8/1/1991,14.32,21,
8/1/1991,13.19,22,
8/1/1991,12.81,23,
8/1/1991,12.38,24,
8/1/1991,10.87,26,
8/1/1991,10.05,28,
8/1/1991,9.45,30,
8/1/1991,8.48,35,
8/1/1991,8.06,40,
8/1/1991,7.34,45,
8/1/1991,6.87,48,
8/1/1991,23.25,0,
8/1/1991,23.01,5,
8/1/1991,20.14,10,
8/1/1991,18.64,12,
8/1/1991,17.61,13,
8/1/1991,16.77,14,
8/1/1991,16.26,15,
8/1/1991,15.91,16,
8/1/1991,14.85,17,
8/1/1991,14.27,18,
8/1/1991,13.56,19,
8/1/1991,12.9,20,
8/1/1991,11.95,21,
8/1/1991,11.34,22,
8/1/1991,10.76,23,
8/1/1991,10.3,24,
8/1/1991,10.02,25,
8/1/1991,8.97,30,
8/1/1991,8.55,35,
8/1/1991,7.8,40,
8/1/1991,7.26,45,
8/1/1991,6.8,50,
8/1/1991,6.45,55,
8/1/1991,6.21,60,
8/1/1991,6.05,65,
8/1/1991,5.94,70,
8/1/1991,5.87,75,
8/1/1991,5.79,80,
8/1/1991,5.74,85,
8/1/1991,5.7,90,
8/1/1991,5.7,95,
8/1/1991,5.69,100,
8/1/1991,5.66,102,
8/2/1991,22.77,0,
8/2/1991,22.76,5,
8/2/1991,22.19,0,
8/2/1991,22.17,5,
8/2/1991,22.16,10,
8/2/1991,22.14,15,
8/2/1991,18.01,20,
8/2/1991,11.46,30,
8/2/1991,7.87,40,
8/2/1991,7.01,50,
8/2/1991,22.17,0,
8/2/1991,22.15,5,
8/2/1991,22.05,10,
8/2/1991,17.18,20,
8/2/1991,8.95,30,
8/2/1991,8.59,40,
8/2/1991,7.36,50,
8/2/1991,6.36,60,
8/2/1991,6.27,65,
8/2/1991,23.14,0,
8/2/1991,23.05,5,
8/2/1991,22.33,10,
8/2/1991,17.02,20,
8/2/1991,10.59,30,
8/2/1991,7.6,40,
8/2/1991,7.16,50,
8/2/1991,6.5,60,
8/2/1991,6.15,70,
8/2/1991,5.98,80,
8/2/1991,5.92,85,
8/2/1991,22.81,0,
8/2/1991,22.2,5,
8/2/1991,21.96,10,
8/2/1991,12.31,20,
8/2/1991,10.68,30,
8/2/1991,7.85,40,
8/2/1991,7.39,50,
8/2/1991,6.59,60,
8/2/1991,6.32,70,
8/2/1991,6.08,80,
8/2/1991,5.97,90,
8/2/1991,5.93,95,
8/2/1991,23.57,0,
8/2/1991,23.12,5,
8/2/1991,20.84,10,
8/2/1991,16.09,15,
8/2/1991,10.85,20,
8/2/1991,9.75,30,
8/2/1991,8.03,40,
8/2/1991,7.05,50,
8/2/1991,6.44,55,
10/3/1991,20.34,0,
10/3/1991,20.29,5,
10/3/1991,20.1,10,
10/3/1991,19.75,15,
10/3/1991,12.98,20,
10/3/1991,10.09,25,
10/3/1991,9.12,30,
10/3/1991,8.7,34,
10/3/1991,20.19,0,
10/3/1991,20.12,3,
10/3/1991,20.11,5,
10/3/1991,19.89,10,
10/3/1991,19.72,15,
10/3/1991,19.21,17,
10/3/1991,18.09,18,
10/3/1991,13.62,19,
10/3/1991,12.47,20,
10/3/1991,11.86,21,
10/3/1991,10.91,22,
10/3/1991,10.3,23,
10/3/1991,10.07,24,
10/3/1991,9.78,25,
10/3/1991,8.74,30,
10/3/1991,8.04,35,
10/3/1991,7.51,40,
10/3/1991,7.25,45,
10/3/1991,7.14,48,
10/3/1991,20.13,0,
10/3/1991,19.95,5,
10/3/1991,19.99,10,
10/3/1991,18.21,20,
10/3/1991,8.97,30,
10/3/1991,7.74,40,
10/3/1991,6.93,50,
10/3/1991,6.78,54,
10/3/1991,19.94,0,
10/3/1991,19.91,5,
10/3/1991,19.87,10,
10/3/1991,19.87,15,
10/3/1991,18.86,20,
10/3/1991,9.21,30,
10/3/1991,8.37,40,
10/3/1991,7.19,50,
10/3/1991,6.7,60,
10/3/1991,6.43,68,
10/3/1991,20.3,0,
10/3/1991,20.14,5,
10/3/1991,20.07,10,
10/3/1991,19.84,15,
10/3/1991,18.34,20,
10/3/1991,11.16,25,
10/3/1991,9.37,30,
10/3/1991,8.33,35,
10/3/1991,7.74,40,
10/3/1991,7.33,50,
10/3/1991,6.65,60,
10/3/1991,6.27,70,
10/3/1991,6.07,80,
10/3/1991,6,83,
10/3/1991,20.63,0,
10/3/1991,20.32,5,
10/3/1991,19.92,10,
10/3/1991,19.4,15,
10/3/1991,18.41,17,
10/3/1991,16.75,18,
10/3/1991,15.51,19,
10/3/1991,14.23,20,
10/3/1991,13.27,21,
10/3/1991,11.48,22,
10/3/1991,11.13,23,
10/3/1991,10.7,24,
10/3/1991,10.32,25,
10/3/1991,8.97,30,
10/3/1991,8.39,35,
10/3/1991,7.55,40,
10/3/1991,7.34,45,
10/3/1991,6.88,50,
10/3/1991,6.54,60,
10/3/1991,6.18,70,
10/3/1991,6,80,
10/3/1991,5.94,90,
10/3/1991,5.91,95,
10/3/1991,5.9,100,
10/3/1991,20.75,0,
10/3/1991,20.45,5,
10/3/1991,20.14,10,
10/3/1991,16.71,15,
10/3/1991,12.05,20,
10/3/1991,9.41,25,
10/3/1991,8.86,30,
10/3/1991,8.27,30,
10/3/1991,7.67,35,
10/3/1991,7.45,40,
10/3/1991,7.06,45,
10/3/1991,6.73,50,
10/3/1991,6.27,60,
10/3/1991,6.15,70,
10/3/1991,5.97,80,
10/3/1991,5.92,85,
10/3/1991,5.89,90,
10/3/1991,5.88,93,
10/3/1991,20.41,0,
10/3/1991,20.3,5,
10/3/1991,20.14,10,
10/3/1991,19.01,15,
10/3/1991,13.33,20,
10/3/1991,10.04,25,
10/3/1991,8.76,30,
10/3/1991,7.86,35,
10/3/1991,7.71,38,
10/10/1991,20.4,0,
10/10/1991,20.02,5,
10/10/1991,19.92,10,
10/10/1991,19.79,15,
10/10/1991,19.62,16,
10/10/1991,19.42,17,
10/10/1991,15.89,19,
10/10/1991,13.13,20,
10/10/1991,12.42,21,
10/10/1991,11.57,22,
10/10/1991,11.1,24,
10/10/1991,10.15,26,
10/10/1991,9.7,28,
10/10/1991,9.31,30,
10/10/1991,8.72,35,
10/10/1991,7.93,40,
10/10/1991,7.4,45,
10/10/1991,19.98,1,
10/10/1991,19.95,5,
10/10/1991,19.91,10,
10/10/1991,19.89,15,
10/10/1991,19.89,17,
10/10/1991,19.87,19,
10/10/1991,18.81,20,
10/10/1991,15.03,21,
10/10/1991,13.75,22,
10/10/1991,12.82,23,
10/10/1991,12.04,24,
10/10/1991,11.13,25,
10/10/1991,10.46,26,
10/10/1991,9.97,28,
10/10/1991,9.69,30,
10/10/1991,9.15,35,
10/10/1991,8.25,40,
10/10/1991,7.68,45,
10/10/1991,7.23,50,
10/10/1991,6.85,55,
10/10/1991,6.47,60,
10/10/1991,6.33,65,
10/10/1991,6.19,70,
10/10/1991,6.11,75,
10/10/1991,6,80,
10/10/1991,5.96,85,
10/10/1991,5.92,90,
10/10/1991,5.89,95,
10/10/1991,5.88,100,
11/7/1991,14.2,0,
11/7/1991,13.75,5,
11/7/1991,13.64,10,
11/7/1991,13.49,15,
11/7/1991,13.32,20,
11/7/1991,11.93,25,
11/7/1991,9.48,30,
11/7/1991,8.23,35,
11/7/1991,7.18,40,
11/7/1991,6.65,45,
11/7/1991,6.57,48,
11/7/1991,14.25,0,
11/7/1991,14.04,5,
11/7/1991,13.76,10,
11/7/1991,13.71,15,
11/7/1991,13.67,20,
11/7/1991,13,25,
11/7/1991,12.84,26,
11/7/1991,12.59,27,
11/7/1991,12.49,28,
11/7/1991,11.63,29,
11/7/1991,11.26,30,
11/7/1991,10.73,32,
11/7/1991,10.15,34,
11/7/1991,9.3,36,
11/7/1991,8.33,38,
11/7/1991,7.93,40,
11/7/1991,7.44,45,
11/7/1991,7,50,
11/7/1991,6.65,55,
11/7/1991,6.4,60,
11/7/1991,6.21,65,
11/7/1991,6.11,70,
11/7/1991,5.97,75,
11/7/1991,5.85,80,
11/7/1991,5.81,85,
11/7/1991,5.8,90,
11/7/1991,5.77,95,
11/7/1991,5.77,100,
12/10/1991,9.01,0,
12/10/1991,8.95,5,
12/10/1991,8.9,10,
12/10/1991,8.92,15,
12/10/1991,8.93,20,
12/10/1991,8.94,25,
12/10/1991,8.95,30,
12/10/1991,8.96,35,
12/10/1991,8.97,40,
12/10/1991,8.97,45,
12/10/1991,9.08,0,
12/10/1991,9.08,5,
12/10/1991,9.07,10,
12/10/1991,9.07,15,
12/10/1991,9.06,20,
12/10/1991,9.03,25,
12/10/1991,9,30,
12/10/1991,8.91,35,
12/10/1991,8.78,40,
12/10/1991,8.53,45,
12/10/1991,7.91,50,
12/10/1991,7.29,55,
12/10/1991,6.99,60,
12/10/1991,6.7,65,
12/10/1991,6.24,70,
12/10/1991,6.1,75,
12/10/1991,6.01,80,
12/10/1991,5.99,85,
12/10/1991,5.91,90,
12/10/1991,5.85,95,
12/10/1991,5.84,100,
1/15/1992,6.87,0,
1/15/1992,6.64,5,
1/15/1992,6.63,10,
1/15/1992,6.63,15,
1/15/1992,6.63,20,
1/15/1992,6.63,30,
1/15/1992,6.63,40,
1/15/1992,6.62,48,
1/15/1992,7.01,0,
1/15/1992,7,5,
1/15/1992,7,10,
1/15/1992,6.98,15,
1/15/1992,6.98,20,
1/15/1992,6.98,25,
1/15/1992,6.98,30,
1/15/1992,6.98,40,
1/15/1992,6.97,50,
1/15/1992,6.97,60,
1/15/1992,6.97,70,
1/15/1992,6.98,80,
1/15/1992,6.97,90,
1/15/1992,6.96,100,
2/21/1992,7.3,0,
2/21/1992,6.95,5,
2/21/1992,6.55,10,
2/21/1992,6.51,15,
2/21/1992,6.5,20,
2/21/1992,6.48,25,
2/21/1992,6.48,30,
2/21/1992,6.47,35,
2/21/1992,6.46,40,
2/21/1992,6.46,45,
2/21/1992,7.11,0,
2/21/1992,6.89,5,
2/21/1992,6.86,10,
2/21/1992,6.78,15,
2/21/1992,6.77,20,
2/21/1992,6.73,25,
2/21/1992,6.67,30,
2/21/1992,6.62,35,
2/21/1992,6.6,40,
2/21/1992,6.59,45,
2/21/1992,6.58,50,
2/21/1992,6.52,55,
2/21/1992,6.51,60,
2/21/1992,6.5,65,
2/21/1992,6.5,70,
2/21/1992,6.48,75,
2/21/1992,6.48,80,
2/21/1992,6.47,85,
2/21/1992,6.46,90,
2/21/1992,6.45,95,
2/21/1992,6.45,100,
2/25/1992,7.42,0,
2/25/1992,6.84,5,
2/25/1992,6.76,10,
2/25/1992,6.71,15,
2/25/1992,6.65,20,
2/25/1992,6.61,22,
2/25/1992,6.59,24,
2/25/1992,6.58,26,
2/25/1992,7.34,0,
2/25/1992,6.86,5,
2/25/1992,6.6,10,
2/25/1992,6.55,15,
2/25/1992,6.51,20,
2/25/1992,6.51,25,
2/25/1992,6.48,30,
2/25/1992,6.46,35,
2/25/1992,6.44,40,
2/25/1992,6.43,45,
2/25/1992,6.41,50,
2/25/1992,6.4,52,
2/25/1992,7.37,0,
2/25/1992,6.86,5,
2/25/1992,6.8,10,
2/25/1992,6.76,15,
2/25/1992,6.63,20,
2/25/1992,6.5,25,
2/25/1992,6.45,30,
2/25/1992,6.44,35,
2/25/1992,6.43,40,
2/25/1992,6.43,45,
2/25/1992,6.42,50,
2/25/1992,6.41,55,
2/25/1992,6.4,60,
2/25/1992,6.38,65,
2/25/1992,6.37,67,
2/25/1992,7.54,0,
2/25/1992,6.88,5,
2/25/1992,6.82,10,
2/25/1992,6.79,15,
2/25/1992,6.7,20,
2/25/1992,6.67,25,
2/25/1992,6.64,30,
2/25/1992,6.6,35,
2/25/1992,6.57,40,
2/25/1992,6.57,45,
2/25/1992,6.56,50,
2/25/1992,6.55,55,
2/25/1992,6.54,60,
2/25/1992,6.53,65,
2/25/1992,6.53,70,
2/25/1992,6.53,75,
2/25/1992,6.51,80,
2/25/1992,6.51,82,
2/25/1992,7.78,0,
2/25/1992,6.83,5,
2/25/1992,6.69,10,
2/25/1992,6.63,15,
2/25/1992,6.62,20,
2/25/1992,6.6,25,
2/25/1992,6.59,30,
2/25/1992,6.56,35,
2/25/1992,6.56,40,
2/25/1992,6.54,45,
2/25/1992,6.53,50,
2/25/1992,6.53,55,
2/25/1992,6.51,60,
2/25/1992,6.51,65,
2/25/1992,6.51,70,
2/25/1992,6.51,75,
2/25/1992,6.51,80,
2/25/1992,6.51,85,
2/25/1992,6.51,90,
2/25/1992,6.5,93,
2/25/1992,8.83,0,
2/25/1992,7.26,5,
2/25/1992,6.81,10,
2/25/1992,6.63,15,
2/25/1992,6.58,20,
2/25/1992,6.57,25,
2/25/1992,6.57,30,
2/25/1992,6.56,35,
2/25/1992,6.56,39,
3/11/1992,8.4,0,
3/11/1992,7.95,5,
3/11/1992,7.8,10,
3/11/1992,7.61,15,
3/11/1992,7.54,20,
3/11/1992,7.49,25,
3/11/1992,7.43,30,
3/11/1992,8.55,0,
3/11/1992,7.83,5,
3/11/1992,7.56,10,
3/11/1992,7.25,15,
3/11/1992,7.07,20,
3/11/1992,6.73,25,
3/11/1992,6.68,30,
3/11/1992,6.65,35,
3/11/1992,6.63,40,
3/11/1992,6.63,45,
3/11/1992,6.62,50,
3/11/1992,6.61,55,
3/11/1992,6.6,60,
3/11/1992,6.57,65,
3/11/1992,6.55,70,
3/11/1992,6.55,70,
3/11/1992,6.51,75,
3/11/1992,6.51,80,
3/11/1992,6.51,80,
3/11/1992,6.5,85,
3/11/1992,6.5,90,
3/11/1992,6.5,95,
3/11/1992,6.5,99,
4/9/1992,11.7,0,
4/9/1992,11.18,5,
4/9/1992,11.04,10,
4/9/1992,9.83,15,
4/9/1992,9.29,20,
4/9/1992,8.11,25,
4/9/1992,7.6,30,
4/9/1992,7.32,35,
4/9/1992,6.94,40,
